CHI,CHI,1
CSCW,CSCW,3
Ubicomp,UbiComp,3
UIST,UIST,3
HIR,HIR,3
Conference on Designing Interactive Systems,DIS,3
ICMI,ICMI,3
MobileHCI,MobileHCI,3
IUI,IUI,3
Tangible and Embedded Interaction,TEI,3
ASSETS,ASSETS,3
ISS,ISS,3
ITS,ISS,3
AVI,AVI,3
UMAP,UMAP,3
EICS,EICS,3
INTERACT (1),INTERACT,3
INTERACT (2),INTERACT,3
INTERACT (3),INTERACT,3
INTERACT (4),INTERACT,3
