UFPE,24
ICMC/USP,20
UFRGS,15
UFMG,12
UNICAMP,11
PUC-RS,7
PUC-Rio,7
UFC,7
UFF,7
UFSCAR,7
UTFPR,7
IME/USP,6
UFAL,6
UFU,6
UNESP,6
UNIFESP,6
