UFPE,4.73
UFPA,2.66
Unisinos,2.4
EACH/USP,2.33
UFSCar,2.33
UNICAMP,2.33
UFMG,2.26
UFC,2.2
UFCG,1.99
PUC-Rio,1.93
UFMT,1.93
UFRGS,1.93
UFLA,1.86
ICMC/USP,1.86
UFBA,1.6
UFRN,1.6
UTFPR,1.46
UFF,1.4
PUC-RS,1.2
UNIRIO,1.13
UFPR,1.13
DCC/UFRJ,0.8
PUCPR,0.4
UDESC,0.4
UFAL,0.4
UFAM,0.4
UFES,0.4
UFPB,0.4
UFPEL,0.4
UFSC,0.4
UNIFOR,0.4
UnB,0.4
COPPE/UFRJ,0.33
