UNICAMP,1.99
UFPE,1.65
UFSC,1.32
PUC-RS,0.99
UEFS,0.73
ICMC/USP,0.66
UFCG,0.66
UFBA,0.4
UFS,0.4
UFPA,0.33
UFRN,0.33
UFRPE,0.33
UNESP,0.33
UTFPR,0.33
