UNICAMP,15.15
UFMG,8.44
UFRGS,5.39
UFPE,4.99
ICMC/USP,4.51
UFPR,4.38
UNESP,3.98
IME/USP,3.79
UNIFESP,3.11
UERJ,3.0
PUC/PR,2.4
UFBA,2.19
UnB,1.99
UFF,1.86
PUC-RS,1.73
UFAL,1.46
UTFPR,1.46
UFMS,1.39
UFSCar,1.13
UFES,0.8
UFMA,0.8
UFPEL,0.8
Unisinos,0.8
PUC Minas,0.73
PUC-PR,0.73
PUC-Rio,0.73
UFU,0.73
FEEC/UNICAMP,0.66
CEFET-MG,0.4
COPPE/UFRJ,0.4
Inatel,0.4
POLI/USP,0.4
UFC,0.4
UFGD,0.4
UFRPE,0.4
UFSC,0.4
UNIFOR,0.4
FT/UNICAMP,0.33
UFAM,0.33
