UNICAMP,10
UFF,9
UFRGS,9
UFMG,7
UERJ,6
UFJF,6
UnB,6
UFC,5
UFPE,5
DCC/UFRJ,4
UFABC,4
UFPR,4
COPPE/UFRJ,3
IME/USP,3
PUC-RS,3
UFAM,3
