UFES,10.39
UFMG,8.39
PUC-Rio,4.25
UFPE,2.73
ICMC/USP,2.4
UFSC,2.0
UFSJ,1.6
UFF,1.46
UFAM,1.4
UNIRIO,1.32
LNCC,1.0
UFPR,1.0
UEL,0.8
IME/USP,0.73
UnB,0.73
DCC/UFRJ,0.66
INPE,0.4
PUC-PR,0.4
UFRGS,0.4
UFSCar,0.4
UTFPR,0.4
UFBA,0.33
