UNICAMP,12
ICMC/USP,8
IME/USP,5
UFMG,5
UFMS,4
UFPE,4
UFPR,4
UFRGS,4
UFAL,3
UFF,3
UFTPR,3
UNESP,3
UNIFESP,3
PUC-PR,2
PUC-RS,2
PUC-Rio,2
