UFRGS,33.41
UFSC,5.26
UFPEL,4.53
FURG,2.33
PUC-RS,2.0
UFPR,1.39
POLI/USP,1.2
COPPE/UFRJ,0.8
UFMG,0.8
UNICAMP,0.8
DCC/UFRJ,0.4
ICMC/USP,0.4
NCE/UFRJ,0.4
PUC-PR,0.4
UFC,0.4
UFV,0.4
UNESP,0.4
