Loana Tito Nogueira,UFF,THEORY
Loic Cerf,UFMG,DBIS
Lucas Schnorr,UFRGS,ARCH
Lucelene Lopes,PUC-RS,AI
Luci Pirmez,NCE/UFRJ,ARCH
Lucia Catabriga,UFES,ARCH
Lucia Drummond,UFF,ARCH
Luciana Buriol,UFRGS,NET
Luciana Foss,UFPEL,THEORY
Luciana Porcher Nedel,UFRGS,VISION
Luciana Salgado,UFF,CSE
Luciana Zaina,UFSCAR,SE
Luciano Barbosa,UFPE,DBIS
Luciano Gaspary,UFRGS,NET
Luciano Silva,UFPR,VISION
Lucidio Formiga Cabral,UFPB,OR
Lucilia Figueiredo,UFOP,PL
Lucineia Heloisa Thom,UFRGS,AI
Luerbio Faria,UERJ,THEORY
Luidi Simonetti,COPPE/UFRJ,OR
Luigi Carro,UFRGS,HARDWARE
Luis Antonio Kowada,UFF,BIO
Luis Carlos De Bona,UFPR,DS
Luis Fabricio Goes,PUC Minas,ARCH
Luis Gustavo Nonato,ICMC/USP,VISION
Luis Henrique Costa,COPPE/UFRJ,NET
Luis Lamb,UFRGS,AI
Luis Marti Orosa,UFF,DATA
Luis Valente,UFF,SE
Luis Zarate,PUC Minas,AI
Luiz Andre Paes Leme,UFF,DBIS
Luiz Carlos Albini,UFPR,NET
Luiz Chaimowicz,UFMG,AI
Luiz Eduardo Buzato,UNICAMP,ARCH
Luiz Eduardo Soares Oliveira,UFPR,VISION
Luiz Fernando Bittencourt,UNICAMP,DS
Luiz Fernando Coletta,UNESP,DATA
Luiz Filipe Vieira,UFMG,NET
Luiz Gonzaga,Unisinos,AI
Luiz Henrique Merschmann,UFLA,DATA
Luiz Henrique de Figueiredo,IMPA,CS
Luiz Marcos Goncalves,UFRN,ROBOTICS
Luiz Martins,UFU,PL
Luiz Satoru Ochi,UFF,OR
Luiza Macedo Mourelle,UERJ,AI
Luiza Mourelle,UERJ,AI
Magnos Martinello,UFES,NET
Manoel Bezerra Campelo Neto,UFC,THEORY
Manoel Mendonca,UFBA,SE
Manuel Oliveira,UFRGS,VISION
Marcello Thiry,UNIVALI,SE
Marcelo Chaim,EACH/USP,SE
Marcelo Finger,IME/USP,AI
Marcelo Henriques Carvalho,UFMS,THEORY
Marcelo Lobosco,UFJF,BIO
Marcelo Maia,UFU,SE
Marcelo Oliveira Johann,UFRGS,HARDWARE
Marcelo Pimenta,UFRGS,SE
Marcelo Rubinstein,UERJ,NET
Marcelo Schots,IME/RJ,SE
Marcelo Zanchetta do Nascimento,UFU,AI
Marcelo d'Amorim,UFPE,SE
Marcia Fampa,COPPE/UFRJ,OR
Marcia Rosana Cerioli,DCC/UFRJ,THEORY
Marcia de Borba Campos,PUC-RS,CHI
Marcio Barros,UNIRIO,SE
Marcio Basgalupp,UNIFESP,DATA
Marcio Castro,UFSC,ARCH
Marcio Cornelio,UFPE,SE
Marcio Delamaro,ICMC/USP,SE
Marcio Dorn,UFGRS,OR
Marcio Ribeiro,UFAL,SE
Marco Antonio Casanova,PUC-Rio,DBIS
Marco Goldbarg,UFRN,OR
Marco Graciotto Silva,UTFPR,CSE
Marco Molinaro,PUC-Rio,OR
Marco Tulio Valente,UFMG,SE
Marcone Souza,UFOP,OR
Marcos Andre Goncalves,UFMG,IR
Marcos Augusto dos Santos,UFMG,BIO
Marcos Kalinowski,PUC-Rio,SE
Marcos Quiles,UNIFESP,AI
Marcos Roberto Silva Borges,DCC/UFRJ,SE
Marcos Simplicio Jr,POLI/USP,NET
Marcos Vieira,UFMG,NET
Marcus Poggi,PUC-Rio,OR
Marcus Ritt,UFRGS,OR
Maria Augusta Netto Nunes,UFS,CS
Maria Camila Barioni,UFU,DATA
Maria Claudia Emer,UTFPR,SE
Maria Cristina Ferreira Oliveira,ICMC/USP,AI
Maria Emilia Telles Walter,UnB,BIO
Maria Graca Campos Pimentel,ICMC/USP,IR
Maria Nascimento,UNIFESP,AI
Maria do Carmo Nicoletti,UFSCAR,AI
Mariana Kolberg,UFRGS,ROBOTICS
Mariana Recamonde Mendoza,UFRGS,DATA
Mariano Pimentel,UNIRIO,SE
Marinho Barcellos,UFRGS,NET
Mario Antonio Ribeiro Dantas,UFSC,ARCH
Mario Benevides,DCC/UFRJ,FORMAL
Mario Fernando Montenegro Campos,UFMG,ROBOTICS
Mario Lemes Proenca,UEL,AI
Mario Sergio Alvim,UFMG,SECURITY
Maristela Holanda,UnB,BIO
Maristela Santos,ICMC/USP,OR
Mariza Bigonha,UFMG,SE
Marjory Abreu,UFRN,CHI
Markus Endler,PUC-Rio,NET
