COPPE/UFRJ,9
UnB,8
UNICAMP,7
UFMG,6
DCC/UFRJ,4
UFCG,4
UFF,4
UFRGS,4
IME/USP,3
PUC-Rio,3
UFAL,3
UFJF,3
UFPE,3
UFSCar,3
Unisinos,3
ICMC/USP,2
