UFMG,24.25
UFSJ,3.99
ICMC/USP,3.59
UFAM,2.33
UFG,1.99
UFF,1.73
UFRGS,1.46
UNICAMP,1.39
UFPE,1.33
UTFPR,1.33
UFLA,1.06
IME/USP,1.0
UNIRIO,1.0
PUC-Rio,0.99
UFOP,0.73
UFSC,0.66
UFC,0.4
UFES,0.4
UFMS,0.4
FEEC/UNICAMP,0.33
LNCC,0.33
UFJF,0.33
UFPA,0.33
UFPR,0.33
UFRN,0.33
