2021,Expert Systems Appl.,"A new hybrid matheuristic of GRASP and VNS based on constructive heuristics, set-covering and set-partitioning formulations applied to the capacitated vehicle routing problem.",André Manhães Machado; Geraldo Regis Mauri; Maria Cláudia Silva Boeres; Rodrigo de Alvarenga Rosa,https://doi.org/10.1016/j.eswa.2021.115556,null,J,no_arxiv,0
2022,PRL,"A human-in-the-loop recommendation-based framework for reconstruction of mechanically shredded documents.",Thiago M. Paixão; Rodrigo Ferreira Berriel; Maria C. S. Boeres; Alessandro L. Koerich; Claudine Badue; Alberto F. De Souza; Thiago Oliveira-Santos,https://doi.org/10.1016/j.patrec.2022.10.011,null,J,no_arxiv,0
2020,PR,"Self-supervised deep reconstruction of mixed strip-shredded text documents.",Thiago M. Paixão; Rodrigo Ferreira Berriel; Maria C. S. Boeres; Alessandro L. Koerich; Claudine Badue; Alberto F. De Souza; Thiago Oliveira-Santos,https://doi.org/10.1016/j.patcog.2020.107535,null,J,no_arxiv,0
2020,CVPR,"Fast(er) Reconstruction of Shredded Text Documents via Self-Supervised Deep Asymmetric Metric Learning.",Thiago M. Paixão; Rodrigo Ferreira Berriel; Maria C. S. Boeres; Alessandro L. Koerich; Claudine Badue; Alberto F. De Souza; Thiago Oliveira-Santos,https://openaccess.thecvf.com/content_CVPR_2020/html/Paixao_Faster_Reconstruction_of_Shredded_Text_Documents_via_Self-Supervised_Deep_Asymmetric_CVPR_2020_paper.html,top,C,no_arxiv,0
