2022,Applied Soft Comput.,"Regularization-free multicriteria optimization of polymer viscoelasticity model.",Francisco José Monaco; Roman Denysiuk; Alexandre Cláudio Botazzo Delbem; António Gaspar-Cunha,https://doi.org/10.1016/j.asoc.2022.109040,null,J,no_arxiv,0
2022,Engineering Appl. of AI,"Artificial intelligence in single screw polymer extrusion: Learning from computational data.",António Gaspar-Cunha; Francisco José Monaco; Janusz Sikora; Alexandre Delbem,https://doi.org/10.1016/j.engappai.2022.105397,null,J,no_arxiv,0
