2020,CAiSE,"Mutation Operators for Large Scale Data Processing Programs in Spark.",João Batista de Souza Neto; Anamaria Martins Moreira; Genoveva Vargas-Solar; Martin Alejandro Musicante,https://doi.org/10.1007/978-3-030-49435-3_30,null,C,no_arxiv,0
2022,SCP,"A two-level formal model for Big Data processing programs.",João Batista de Souza Neto; Anamaria Martins Moreira; Genoveva Vargas-Solar; Martin A. Musicante,https://doi.org/10.1016/j.scico.2021.102764,null,J,no_arxiv,0
