2020,Future Generation CS,"A fog-enabled smart home solution for decision-making using smart objects.",Geraldo P. Rocha Filho; Rodolfo Ipolito Meneguette; Guilherme Maia; Gustavo Pessin; Vinícius P. Gonçalves; Li Weigang; Jó Ueyama; Leandro A. Villas,https://doi.org/10.1016/j.future.2019.09.045,null,J,no_arxiv,0
2016,Ad Hoc Networks,"Data communication in VANETs: Protocols, applications and challenges.",Felipe D. da Cunha; Leandro Villas; Azzedine Boukerche; Guilherme Maia; Aline Carneiro Viana; Raquel A. F. Mini; Antonio A. F. Loureiro,https://doi.org/10.1016/j.adhoc.2016.02.017,null,J,no_arxiv,124
2016,Computer Networks,"ICARUS: Improvement of traffic Condition through an Alerting and Re-routing System.",Allan Mariano de Souza; Roberto Sadao Yokoyama; Azzedine Boukerche; Guilherme Maia; Eduardo Cerqueira; Antonio A. F. Loureiro; Leandro Aparecido Villas,https://doi.org/10.1016/j.comnet.2016.09.011,null,J,no_arxiv,14
