2023,Discrete Mathematics,"A family of counterexamples for a conjecture of Berge on -diperfect digraphs.",Caroline Aparecida de Paula Silva; Cândida Nunes da Silva; Orlando Lee,https://doi.org/10.1016/j.disc.2023.113458,null,J,no_arxiv,0
2022,Discrete Mathematics,"-Diperfect digraphs.",Maycon Sambinelli; Cândida Nunes da Silva; Orlando Lee,https://doi.org/10.1016/j.disc.2021.112759,null,J,no_arxiv,0
2022,Discrete Mathematics,"-Diperfect digraphs.",Caroline Aparecida de Paula Silva; Cândida Nunes da Silva; Orlando Lee,https://doi.org/10.1016/j.disc.2022.112941,null,J,no_arxiv,0
2022,LATIN,"On χ-Diperfect Digraphs with Stability Number Two.",Caroline Aparecida de Paula Silva; Cândida Nunes da Silva; Orlando Lee,https://doi.org/10.1007/978-3-031-20624-5_28,null,C,no_arxiv,0
