2022,IEEE Trans. Neural Netw. Learn. Syst.,"Anomaly Detection Based on Zero-Shot Outlier Synthesis and Hierarchical Feature Distillation.",Adín Ramírez Rivera; Adil Khan 0001; Imad Eddine Ibrahim Bekkouch; Taimoor Shakeel Sheikh,https://doi.org/10.1109/TNNLS.2020.3027667,top,J,no_arxiv,0
2021,Expert Systems Appl.,"On the pitfalls of learning with limited data: A facial expression recognition case study.",Miguel Rodríguez Santander; Juan Felipe Hernández Albarracín; Adín Ramírez Rivera,https://doi.org/10.1016/j.eswa.2021.114991,null,J,http://arxiv.org/abs/2104.02653v1,0
2023,NIPS/NeurIPS,"Representation Learning via Consistent Assignment of Views over Random Partitions.",Thalles Santos Silva; Adín Ramírez Rivera,http://papers.nips.cc/paper_files/paper/2023/hash/7caf9d251b546bc78078b35b4a6f3b7e-Abstract-Conference.html,top,C,http://arxiv.org/abs/2310.12692v2,0
2022,IEEE TIP,"Video Reenactment as Inductive Bias for Content-Motion Disentanglement.",Juan Felipe Hernández Albarracín; Adín Ramírez Rivera,https://doi.org/10.1109/TIP.2022.3153140,null,J,no_arxiv,0
