2018,Soft Computing,"Multi-objective evolutionary algorithm for tuning the Type-2 inference engine on classification task.",Edward Hinojosa Cárdenas; Heloisa A. Camargo,https://doi.org/10.1007/s00500-018-3239-1,null,J,no_arxiv,3
2015,Neurocomputing,"Progress in intelligent systems.",Aurora T. R. Pozo; Heloisa de Arruda Camargo; Teresa Bernarda Ludermir,https://doi.org/10.1016/j.neucom.2015.02.076,null,J,no_arxiv,0
2016,Inf. Sciences,"Genetic generation of fuzzy systems with rule extraction using formal concept analysis.",Marcos E. Cintra; Heloisa A. Camargo; Maria Carolina Monard,https://doi.org/10.1016/j.ins.2016.02.026,null,J,no_arxiv,18
