2018,WoLLIC,"Parameterized Complexity of Some Prefix-Vocabulary Fragments of First-Order Logic.",Luis Henrique Bustamante; Ana Teresa C. Martins; Francicleber Martins Ferreira,https://doi.org/10.1007/978-3-662-57669-4_9,null,C,no_arxiv,0
2020,Theor. Comput. Sci.,"Synthesis of a DNF formula from a sample of strings using Ehrenfeucht-Fraïssé games.",Thiago Alves Rocha; Ana Teresa C. Martins; Francicleber Martins Ferreira,https://doi.org/10.1016/j.tcs.2019.08.015,null,J,no_arxiv,0
