2020,Applied Soft Comput.,"A multi-objective artificial butterfly optimization approach for feature selection.",Douglas Rodrigues; Victor Hugo C. de Albuquerque; João Paulo Papa,https://doi.org/10.1016/j.asoc.2020.106442,null,J,no_arxiv,1
2016,Expert Systems Appl.,"EEG-based person identification through Binary Flower Pollination Algorithm.",Douglas Rodrigues; Gabriel F. A. Silva; João P. Papa; Aparecido Nilceu Marana; Xin-She Yang 0001,https://doi.org/10.1016/j.eswa.2016.06.006,null,J,no_arxiv,54
