2023,Int. J. HCI,"Investigating the Influence of Different Factors on the UX Evaluation of a Mobile Application.",Walter Takashi Nakamura; Leonardo C. Marques; David F. Redmiles; Elaine Harada T. de Oliveira; Tayana Conte,https://doi.org/10.1080/10447318.2022.2108658,null,J,no_arxiv,0
2022,JSS,"What factors affect the UX in mobile apps? A systematic mapping study on the analysis of app store reviews.",Walter Takashi Nakamura; Edson César Cunha de Oliveira; Elaine Harada Teixeira de Oliveira; David F. Redmiles; Tayana Conte,https://doi.org/10.1016/j.jss.2022.111462,null,J,no_arxiv,0
