2021,Computers & OR,"Preprocessing and cutting planes with conflict graphs.",Samuel Souza Brito; Haroldo Gambini Santos,https://doi.org/10.1016/j.cor.2020.105176,null,J,http://arxiv.org/abs/1909.07780v3,0
2021,ITOR,"Optimal decision trees for the algorithm selection problem: integer programming based approaches.",Matheus Guedes Vilas Boas; Haroldo Gambini Santos; Luiz Henrique de Campos Merschmann; Greet Vanden Berghe,https://doi.org/10.1111/itor.12724,null,J,http://arxiv.org/abs/1907.02211v3,0
