2021,Autonomous Robots,"Road surface detection and differentiation considering surface damages.",Thiago Rateke; Aldo von Wangenheim,https://doi.org/10.1007/s10514-020-09964-3,null,J,http://arxiv.org/abs/2006.13377v1,0
2020,MVAP,"Road obstacles positional and dynamic features extraction combining object detection, stereo disparity maps and optical flow data.",Thiago Rateke; Aldo von Wangenheim,https://doi.org/10.1007/s00138-020-01126-w,null,J,http://arxiv.org/abs/2006.14011v1,0
