2017,SIGCOMM,"Dynamic Service Chaining with Dysco.",Pamela Zave; Ronaldo Alves Ferreira; Xuan Kelvin Zou; Masaharu Morimoto; Jennifer Rexford,https://doi.org/10.1145/3098822.3098827,top,C,no_arxiv,11
2017,JSS,"Approaches to strategic alignment of software process improvement: A systematic literature review.",Francisco J. S. Vasconcellos; Geraldo Barbosa Landre; José Adson O. G. da Cunha; Juliano L. Oliveira; Ronaldo A. Ferreira; Auri M. R. Vincenzi,https://doi.org/10.1016/j.jss.2016.09.030,null,J,no_arxiv,5
