2020,ICSME,"Improving Bug Localization by Mining Crash Reports: An Industrial Study.",Marcos Medeiros; Uirá Kulesza; Rodrigo Bonifácio; Eiji Adachi Barbosa; Roberta Coelho,https://doi.org/10.1109/ICSME46990.2020.00086,null,C,no_arxiv,0
2018,TSE,"Global-Aware Recommendations for Repairing Violations in Exception Handling.",Eiji Adachi Barbosa; Alessandro Garcia 0001,https://doi.org/10.1109/TSE.2017.2716925,top,J,no_arxiv,0
