2022,IEEE TCAS,"A Fast, Accurate, and Comprehensive PPA Estimation of Convolutional Hardware Accelerators.",Leonardo Rezende Juracy; Alexandre de Morais Amory; Fernando Gehm Moraes,https://doi.org/10.1109/TCSI.2022.3204932,top,J,no_arxiv,0
2021,IEEE TCAS,"A High-Level Modeling Framework for Estimating Hardware Metrics of CNN Accelerators.",Leonardo Rezende Juracy; Matheus Trevisan Moreira; Alexandre de Morais Amory; Alexandre F. Hampel; Fernando Gehm Moraes,https://doi.org/10.1109/TCSI.2021.3104644,top,J,no_arxiv,0
