2024,IEEE RA-L,"Enhanced Optical Tracking of Weld Beads in Autonomous Inspection of Separator Vessels.",Vinicius de Vargas Terres; Marco Antonio Simoes Teixeira; Flávio Neves; Lúcia Valéria Ramos de Arruda; André Schneider de Oliveira,https://doi.org/10.1109/LRA.2023.3330680,null,J,no_arxiv,0
2024,Robotics & Autonomous Syst.,"Climbing robot for advanced high-temperature weld bead inspection.",Nicolas Dalmedico; Vinicius de Vargas Terres; Juliano Scholz Slongo; Marco Antônio Simões Teixeira; Flávio Neves; Lúcia Valéria Ramos de Arruda; Daniel Rodrigues Pipa; Thiago Alberto Rigo Passarin; Carlos Cziulik; Julio Endress Ramos; André Schneider de Oliveira,https://doi.org/10.1016/j.robot.2024.104757,null,J,no_arxiv,0
