2024,Trans. GIS,"Topo-MSJ: Search for groups of POIs with qualitative processing of spatial regions.",Gabriel Joseph Ramos Rafael; Carlos V. A. M. Pontes; Maxwell Guimarães de Oliveira; Carlos Eduardo Santos Pires; Cláudio Elízio Calazans Campelo,https://doi.org/10.1111/tgis.13226,null,J,no_arxiv,0
2025,WebSci,"Can Large Language Models Effectively Mitigate Polarization in Social Media Text?",Lucas Raniére Juvino Santos; Leandro Balby Marinho; Cláudio Elízio Calazans Campelo; Filippo Menczer; Alessandro Flammini,https://doi.org/10.1145/3717867.3717904,null,C,no_arxiv,0
