2019,SIGCSE,"How Many Abilities Can We Measure in Computational Thinking?: A Study on Bebras Challenge.",Ana Liz Souto O. de Araujo; Wilkerson de L. Andrade; Dalton Dario Serey Guerrero; Monilly Ramos Araujo Melo,https://doi.org/10.1145/3287324.3287405,null,C,no_arxiv,0
2018,RE,"Integrating Requirements Specification and Model-Based Testing in Agile Development.",Dalton N. Jorge; Patrícia D. L. Machado; Everton L. G. Alves; Wilkerson de L. Andrade,https://doi.org/10.1109/RE.2018.00041,null,C,no_arxiv,0
