2021,Multimedia Tools Appl.,"Construction and maintenance of P2P overlays for live streaming.",Eliseu Cesar Miguel; Cristiano M. Silva; Fernando Carvalho 0003; Ítalo S. Cunha; Sérgio Vale Aguiar Campos,https://doi.org/10.1007/s11042-021-10604-w,null,J,no_arxiv,0
2017,IM,"A GRASP based heuristic for Deployment Roadside Units in VANETs.",João F. M. Sarubbi; Tais R. Silva; Flávio V. C. Martins; Elizabeth F. Wanner; Cristiano M. Silva,https://doi.org/10.23919/INM.2017.7987300,null,C,no_arxiv,0
