2018,Computers & Graphics,"Real-time discovery of hot routes on trajectory data streams using interactive visualization based on GPU.",George A. M. Gomes; Emanuele Marques dos Santos; Creto Augusto Vidal; Ticiana L. Coelho da Silva; José Antônio Fernandes de Macêdo,https://doi.org/10.1016/j.cag.2018.09.008,null,J,no_arxiv,1
2015,Inf. Process. Mgmt.,"On planning sightseeing tours with TripBuilder.",Igo Ramalho Brilhante; José Antônio Fernandes de Macêdo; Franco Maria Nardini; Raffaele Perego 0001; Chiara Renso,https://doi.org/10.1016/j.ipm.2014.10.003,null,J,no_arxiv,41
