2017,Expert Systems Appl.,"INFGMN - Incremental Neuro-Fuzzy Gaussian mixture network.",Tiago Mazzutti; Mauro Roisenberg; Paulo José de Freitas Filho,https://doi.org/10.1016/j.eswa.2017.07.032,null,J,no_arxiv,1
2016,Expert Systems Appl.,"Optimization of neural networks through grammatical evolution and a genetic algorithm.",Lídio Mauro Lima de Campos; Roberto Célio Limão de Oliveira; Mauro Roisenberg,https://doi.org/10.1016/j.eswa.2016.03.012,null,J,no_arxiv,15
