2020,JSS,"Model-based testing of software product lines: Mapping study and research roadmap.",Kleber L. Petry; Edson OliveiraJr; Avelino F. Zorzo,https://doi.org/10.1016/j.jss.2020.110608,null,J,no_arxiv,0
2016,ICST,"Canopus: A Domain-Specific Language for Modeling Performance Testing.",Maicon Bernardino; Avelino F. Zorzo; Elder de M. Rodrigues,https://doi.org/10.1109/ICST.2016.13,null,C,no_arxiv,0
2016,IEEE Trans. Dependable Sec. Comput.,"Deleting Secret Data with Public Verifiability.",Feng Hao 0001; Dylan Clarke; Avelino Francisco Zorzo,https://doi.org/10.1109/TDSC.2015.2423684,top,J,no_arxiv,0
