2023,Applied Soft Comput.,"An Artificial Intelligence-as-a-Service Architecture for deep learning model embodiment on low-cost devices: A case study of COVID-19 diagnosis.",Larissa Ferreira Rodrigues Moreira; Rodrigo Moreira; Bruno Augusto Nassif Travençolo; André Ricardo Backes,https://doi.org/10.1016/j.asoc.2023.110014,null,J,no_arxiv,0
2021,Concurr. & Computation,"Wild boar recognition using convolutional neural networks.",Luís Carlos Silva Júnior; Maricéia B. S. Pàdua; Leonardo M. Ogusuku; Marcelo Keese Albertini; Renato Pimentel; André R. Backes,https://doi.org/10.1002/cpe.6010,null,J,no_arxiv,0
