2017,ACM TECS,"The Design and Implementation of the Synchronous Language CÉU.",Francisco Sant'Anna; Roberto Ierusalimschy; Noemi de La Rocque Rodriguez; Silvana Rossetto; Adriano Branco,https://doi.org/10.1145/3035544,top,J,no_arxiv,0
2018,Communications ACM,"A look at the design of Lua.",Roberto Ierusalimschy; Luiz Henrique de Figueiredo; Waldemar Celes Filho,https://doi.org/10.1145/3186277,null,J,no_arxiv,0
2020,SCP,"Pallene: A companion language for Lua.",Hugo Musso Gualandi; Roberto Ierusalimschy,https://doi.org/10.1016/j.scico.2020.102393,null,J,no_arxiv,0
2020,SCP,"Revisiting monitors.",Renan Santos; Noemi de La Rocque Rodriguez; Roberto Ierusalimschy,https://doi.org/10.1016/j.scico.2020.102491,null,J,no_arxiv,0
