2023,Data & Knowl. Eng.,"In Memoriam - Professor Aditya Ghose.",Joerg Evermann; Jennifer Horkoff; Jeffrey Parsons; Vítor E. Silva Souza,https://doi.org/10.1016/j.datak.2023.102178,null,J,no_arxiv,0
2021,Data & Knowl. Eng.,"An ontological analysis of software system anomalies and their associated risks.",Bruno Borlini Duarte; Ricardo de Almeida Falbo; Giancarlo Guizzardi; Renata S. S. Guizzardi; Vítor E. Silva Souza,https://doi.org/10.1016/j.datak.2021.101892,null,J,no_arxiv,0
