2014,Computers & Graphics,"Invariances of single curved manifolds applied to mesh segmentation.",Pedro Machado Manhães de Castro; Lucas Almeida Pereira de Lima; Franklin Leandro Acioly Lucena,https://doi.org/10.1016/j.cag.2013.12.002,null,J,no_arxiv,3
2017,SoCG,"Reachability in a Planar Subdivision with Direction Constraints.",Daniel Binham; Pedro Machado Manhães de Castro; Antoine Vigneron,https://doi.org/10.4230/LIPIcs.SoCG.2017.17,null,C,no_arxiv,
