2023,Interact. Comput.,"Evaluating Visual Analytics for Relevant Information Retrieval in Document Collections.",Sherlon Almeida da Silva; Evangelos E. Milios; Maria Cristina Ferreira de Oliveira,https://doi.org/10.1093/iwc/iwad019,null,J,no_arxiv,0
2021,ACM Comput. Surveys,"A Critical Survey of the Multilevel Method in Complex Networks.",Alan Valejo; Vinícius Ferreira 0001; Renato Fabbri; Maria Cristina Ferreira de Oliveira; Alneu de Andrade Lopes,https://doi.org/10.1145/3379347,null,J,no_arxiv,0
