2023,IJCAI,"Choosing Well Your Opponents: How to Guide the Synthesis of Programmatic Strategies.",Rubens O. Moraes; David S. Aleixo; Lucas N. Ferreira; Levi H. S. Lelis,https://doi.org/10.24963/ijcai.2023/539,top,C,http://arxiv.org/abs/2307.04893v2,0
2022,IEEE TCAS,"An Application Specific Vector Processor for Efficient Massive MIMO Processing.",Mohammad Attari; Lucas Ferreira; Liang Liu 0002; Steffen Malkowsky,https://doi.org/10.1109/TCSI.2022.3182483,top,J,no_arxiv,0
