2019,Computer Graphics Forum,"Flexible Use of Temporal and Spatial Reasoning for Fast and Scalable CPU Broad-Phase Collision Detection Using KD-Trees.",Ygor Rebouças Serpa; Maria Andréia Formico Rodrigues,https://doi.org/10.1111/cgf.13529,null,J,no_arxiv,1
2019,The Visual Computer,"A draw call-oriented approach for visibility of static and dynamic scenes with large number of triangles.",Yvens Rebouças Serpa; Maria Andréia Formico Rodrigues,https://doi.org/10.1007/s00371-018-1484-z,null,J,no_arxiv,0
2018,The Visual Computer,"Real-time dynamic reflections for realistic rendering of 3D scenes.",Daniel Valente de Macedo; Maria Andréia Formico Rodrigues,https://doi.org/10.1007/s00371-016-1335-8,null,J,no_arxiv,2
