2021,Multimedia Tools Appl.,"Joint evaluation of preprocessing tasks with classifiers for sentiment analysis in Brazilian Portuguese language.",Douglas Nunes de Oliveira; Luiz Henrique de Campos Merschmann,https://doi.org/10.1007/s11042-020-10323-8,null,J,no_arxiv,0
2021,ITOR,"Optimal decision trees for the algorithm selection problem: integer programming based approaches.",Matheus Guedes Vilas Boas; Haroldo Gambini Santos; Luiz Henrique de Campos Merschmann; Greet Vanden Berghe,https://doi.org/10.1111/itor.12724,null,J,http://arxiv.org/abs/1907.02211v3,0
