2020,J Global Opt,"A biased random-key genetic algorithm for routing and wavelength assignment under a sliding scheduled traffic model.",Bruno Q. Pinto; Celso C. Ribeiro; Isabel Rosseti; Thiago F. Noronha,https://doi.org/10.1007/s10898-020-00877-0,null,J,no_arxiv,0
2018,EJOR,"A biased random-key genetic algorithm for the maximum quasi-clique problem.",Bruno Q. Pinto; Celso C. Ribeiro; Isabel Rosseti; Alexandre Plastino,https://doi.org/10.1016/j.ejor.2018.05.071,null,J,no_arxiv,11
