2020,Applied Soft Comput.,"Human action recognition in videos based on spatiotemporal features and bag-of-poses.",Murilo Varges da Silva; Aparecido Nilceu Marana,https://doi.org/10.1016/j.asoc.2020.106513,null,J,no_arxiv,0
2023,ACM TOMM,"Learning Streamed Attention Network from Descriptor Images for Cross-Resolution 3D Face Recognition.",João Baptista Cardia Neto; Claudio Ferrari; Aparecido Nilceu Marana; Stefano Berretti; Alberto Del Bimbo,https://doi.org/10.1145/3527158,top,J,no_arxiv,0
