2014,Expert Systems Appl.,"An active learning paradigm based on a priori data reduction and organization.",Priscila T. M. Saito; Pedro J. de Rezende; Alexandre X. Falcão; Celso T. N. Suzuki; Jancarlo F. Gomes,https://doi.org/10.1016/j.eswa.2014.04.007,null,J,no_arxiv,8
2015,PR,"Robust active learning for the diagnosis of parasites.",Priscila T. M. Saito; Celso T. N. Suzuki; Jancarlo F. Gomes; Pedro Jussieu de Rezende; Alexandre X. Falcão,https://doi.org/10.1016/j.patcog.2015.05.020,null,J,no_arxiv,6
