2019,AAAI,"Belief Change and Non-Monotonic Reasoning Sans Compactness.",Jandson S. Ribeiro; Abhaya Nayak; Renata Wassermann,https://doi.org/10.1609/aaai.v33i01.33013019,top,C,no_arxiv,0
2019,IJCAI,"Belief Update without Compactness in Non-finitary Languages.",Jandson S. Ribeiro; Abhaya Nayak; Renata Wassermann,https://doi.org/10.24963/ijcai.2019/257,top,C,no_arxiv,0
