2017,IST,"Experimental comparison of approaches for checking completeness of test suites from finite state machines.",Adilson Luiz Bonifácio; Arnaldo Vieira Moura; Adenilso da Silva Simão,https://doi.org/10.1016/j.infsof.2017.07.012,null,J,no_arxiv,0
2015,Theor. Comput. Sci.,"Generating invariants for non-linear hybrid systems.",Rachid Rebiha; Arnaldo Vieira Moura; Nadir Matringe,https://doi.org/10.1016/j.tcs.2015.06.018,null,J,no_arxiv,0
