2022,Int. J. HCI,"Assessing the Visual Esthetics of User Interfaces: A Ten-Year Systematic Mapping.",Adriano Luiz de Souza Lima; Christiane Gresse von Wangenheim,https://doi.org/10.1080/10447318.2021.1926118,null,J,no_arxiv,0
2024,ACM TOCE,"Exploring the Relationship between Learning of Machine Learning Concepts and Socioeconomic Status Background among Middle and High School Students: A Comparative Analysis.",Ramon Mayor Martins; Christiane Gresse von Wangenheim; Marcelo Farenzena; Adriano Ferreti Borgatto; Jean C. R. Hauck,https://doi.org/10.1145/3680288,top,J,no_arxiv,0
