2016,Knowledge-Based Syst.,"Estimating term domain relevance through term frequency, disjoint corpora frequency - tf-dcf.",Lucelene Lopes; Paulo Fernandes; Renata Vieira,https://doi.org/10.1016/j.knosys.2015.12.015,null,J,no_arxiv,5
2016,TOSEM,"Stochastic Performance Analysis of Global Software Development Teams.",Ricardo M. Czekster; Paulo Fernandes; Lucelene Lopes; Afonso Sales; Alan R. Santos; Thais Webber,https://doi.org/10.1145/2955093,top,J,no_arxiv,0
