2022,Inf. Systems,"Exploring data structure alternatives in the RDB to NoSQL document store conversion process.",Evandro Miguel Kuszera; Leticia Mara Peres; Marcos Didonet Del Fabro,https://doi.org/10.1016/j.is.2021.101941,null,J,no_arxiv,0
2020,CAiSE,"Query-Based Metrics for Evaluating and Comparing Document Schemas.",Evandro Miguel Kuszera; Letícia M. Peres; Marcos Didonet Del Fabro,https://doi.org/10.1007/978-3-030-49435-3_33,null,C,no_arxiv,0
