2014,Annals OR,"Restricted coloring problems on Graphs with few P 4's.",Cláudia Linhares Sales; Ana Karolinna Maia; Nícolas A. Martins; Rudini Menezes Sampaio,https://doi.org/10.1007/s10479-014-1537-2,null,J,no_arxiv,1
2016,Theor. Comput. Sci.,"Proper orientation of cacti.",Júlio Araújo; Frédéric Havet; Cláudia Linhares Sales; Ana Silva,https://doi.org/10.1016/j.tcs.2016.05.016,null,J,no_arxiv,1
2014,Discrete Applied Math.,"Maximization coloring problems on graphs with few P.",Victor A. Campos; Cláudia Linhares Sales; Rudini Menezes Sampaio; Ana Karolinna Maia,https://doi.org/10.1016/j.dam.2013.10.031,null,J,no_arxiv,1
2013,Discrete Mathematics,"Oriented trees in digraphs.",Louigi Addario-Berry; Frédéric Havet; Cláudia Linhares Sales; Bruce A. Reed; Stéphan Thomassé,https://doi.org/10.1016/j.disc.2013.01.011,null,J,no_arxiv,8
