2020,Applied Soft Comput.,"Multi-objective Cartesian Genetic Programming optimization of morphological filters in navigation systems for Visually Impaired People.",Antonio Miguel Batista Dourado; Emerson Carlos Pedrino,https://doi.org/10.1016/j.asoc.2020.106130,null,J,no_arxiv,0
2023,Int. J. HC Studies,"Towards interactive customization of multimodal embedded navigation systems for visually impaired people.",Antonio Miguel Batista Dourado; Emerson Carlos Pedrino,https://doi.org/10.1016/j.ijhcs.2023.103046,null,J,no_arxiv,0
