2023,IEEE TKDE,"IoT Botnet Detection Based on Anomalies of Multiscale Time Series Dynamics.",João B. Borges Neto; João Paulo S. Medeiros; Luiz P. A. Barbosa; Heitor S. Ramos; Antonio A. F. Loureiro,https://doi.org/10.1109/TKDE.2022.3157636,top,J,no_arxiv,0
2024,Ad Hoc Networks,"Protect your data and I'll rank its utility: A framework for utility analysis of anonymized mobility data for smart city applications.",Ekler Paulino de Mattos; Augusto C. S. A. Domingues; Fabrício A. Silva; Heitor S. Ramos; Antonio A. F. Loureiro,https://doi.org/10.1016/j.adhoc.2024.103567,null,J,no_arxiv,0
2023,Computer Networks,"Slicing who slices: Anonymization quality evaluation on deployment, privacy, and utility in mix-zones.",Ekler Paulino de Mattos; Augusto C. S. A. Domingues; Fabrício A. Silva; Heitor S. Ramos; Antonio A. F. Loureiro,https://doi.org/10.1016/j.comnet.2023.110007,null,J,no_arxiv,0
2022,Computers & Security,"Malware-SMELL: A zero-shot learning strategy for detecting zero-day vulnerabilities.",Pedro H. Barros; Eduarda T. C. Chagas; Leonardo B. Oliveira; Fabiane Queiroz; Heitor S. Ramos,https://doi.org/10.1016/j.cose.2022.102785,null,J,no_arxiv,0
