2019,ACM Comput. Surveys,"Comparison of Software Design Models: An Extended Systematic Mapping Study.",Lucian José Gonçales; Kleinner Farias; Toacy Cavalcante de Oliveira; Murillo Scholl,https://doi.org/10.1145/3313801,null,J,no_arxiv,0
2017,JSS,"CollabRDL: A language to coordinate collaborative reuse.",Edson M. Lucas; Toacy C. Oliveira; Kleinner Farias; Paulo S. C. Alencar,https://doi.org/10.1016/j.jss.2017.01.031,null,J,no_arxiv,0
