2015,ACM Trans. Sensor Networks,"Terra: Flexibility and Safety in Wireless Sensor Networks.",Adriano Branco; Francisco Sant'Anna; Roberto Ierusalimschy; Noemi de La Rocque Rodriguez; Silvana Rossetto,https://doi.org/10.1145/2811267,top,J,no_arxiv,4
2013,SenSys,"Safe system-level concurrency on resource-constrained nodes.",Francisco Sant'Anna; Noemi de La Rocque Rodriguez; Roberto Ierusalimschy; Olaf Landsiedel; Philippas Tsigas,https://doi.org/10.1145/2517351.2517360,null,C,no_arxiv,12
