2020,J. Parallel Distrib. Comput.,"Estimating record linkage costs in distributed environments.",Dimas Cassimiro do Nascimento; Carlos Eduardo Santos Pires; Tiago Brasileiro Araújo; Demetrio Gomes Mestre,https://doi.org/10.1016/j.jpdc.2020.05.003,null,J,no_arxiv,0
2024,Trans. GIS,"Topo-MSJ: Search for groups of POIs with qualitative processing of spatial regions.",Gabriel Joseph Ramos Rafael; Carlos V. A. M. Pontes; Maxwell Guimarães de Oliveira; Carlos Eduardo Santos Pires; Cláudio Elízio Calazans Campelo,https://doi.org/10.1111/tgis.13226,null,J,no_arxiv,0
2023,Data & Knowl. Eng.,"Towards automatic Privacy-Preserving Record Linkage: A Transfer Learning based classification step.",Thiago Pereira da Nóbrega; Carlos Eduardo S. Pires; Dimas Cassimiro do Nascimento; Leandro Balby Marinho,https://doi.org/10.1016/j.datak.2023.102180,null,J,no_arxiv,0
2022,Inf. Systems,"Explanation and answers to critiques on: Blockchain-based Privacy-Preserving Record Linkage.",Thiago Pereira da Nóbrega; Carlos Eduardo S. Pires; Dimas Cassimiro Nascimento Filho,https://doi.org/10.1016/j.is.2021.101935,null,J,no_arxiv,0
2021,Inf. Systems,"Blockchain-based Privacy-Preserving Record Linkage: enhancing data privacy in an untrusted environment.",Thiago Pereira da Nóbrega; Carlos Eduardo S. Pires; Dimas Cassimiro do Nascimento,https://doi.org/10.1016/j.is.2021.101826,null,J,no_arxiv,0
2020,Inf. Process. Mgmt.,"Configurable assembly of classification rules for enhancing entity resolution results.",Dimas Cassimiro do Nascimento; Carlos Eduardo Santos Pires; Thiago Pereira da Nóbrega,https://doi.org/10.1016/j.ipm.2020.102224,null,J,no_arxiv,0
