2019,Concurrency and Computation,"A hybrid CPU-GPU-MIC algorithm for minimal hitting set enumeration.",Danilo Carastan-Santos; David Correa Martins Jr.; Siang W. Song; Luiz C. S. Rozante; Raphael Y. de Camargo,https://doi.org/10.1002/cpe.5087,null,J,no_arxiv,0
2017,Future Generation CS,"Finding exact hitting set solutions for systems biology applications using heterogeneous GPU clusters.",Danilo Carastan-Santos; Raphael Y. de Camargo; David Correa Martins Jr.; Siang W. Song; Luiz C. S. Rozante,https://doi.org/10.1016/j.future.2016.02.009,null,J,no_arxiv,0
