2023,NIPS/NeurIPS,"Exact recovery and Bregman hard clustering of node-attributed Stochastic Block Model.",Maximilien Dreveton; Felipe S. Fernandes; Daniel R. Figueiredo 0001,http://papers.nips.cc/paper_files/paper/2023/hash/770b3ecb70147a2d2f18d2964fafcdd5-Abstract-Conference.html,top,C,no_arxiv,0
2025,Discrete Mathematics,"A transient equivalence between Aldous-Broder and Wilson's algorithms and a two-stage framework for generating uniform spanning trees.",Igor Nunes; Giulio Iacobelli; Daniel Ratton Figueiredo,https://doi.org/10.1016/j.disc.2024.114285,null,J,no_arxiv,0
