2016,EMSE,"Experimentation with dynamic simulation models in software engineering: planning and reporting guidelines.",Breno Bernard Nicolau de França; Guilherme Horta Travassos,https://doi.org/10.1007/s10664-015-9386-4,null,J,no_arxiv,4
2015,IST,"Evaluation of simulation-assisted value stream mapping for software product development: Two industrial cases.",Nauman Bin Ali; Kai Petersen; Breno Bernard Nicolau de França,https://doi.org/10.1016/j.infsof.2015.08.005,null,J,no_arxiv,12
