2023,TSE,"Refactoring Test Smells With JUnit 5: Why Should Developers Keep Up-to-Date?",Elvys Soares; Márcio Ribeiro 0001; Rohit Gheyi; Guilherme Amaral; André L. M. Santos,https://doi.org/10.1109/TSE.2022.3172654,top,J,no_arxiv,0
2020,IEEE Software,"Collaborative Feedback and Its Effects on Software Teams.",Clauirton de Siebra; Leonardo Sodre; Jonysberg P. Quintino; Fabio Q. B. da Silva; André L. M. Santos,https://doi.org/10.1109/MS.2019.2946565,null,J,no_arxiv,0
