2018,SIGCSE,"An Analysis of a Media-Based Approach to Teach Programming to Middle School Students.",Luis Gustavo J. Araujo; Roberto Almeida Bittencourt; David Moises B. dos Santos,http://doi.acm.org/10.1145/3159450.3159526,null,C,no_arxiv
2015,Comp. Science Educ.,"Open source projects in software engineering education: a mapping study.",Debora Maria Coelho Nascimento; Roberto Almeida Bittencourt; Christina Chavez,https://doi.org/10.1080/08993408.2015.1033159,null,J,no_arxiv
