2018,NOMS,"Securing configuration management and migration of virtual network functions using blockchain.",Igor Drummond Alvarenga; Gabriel A. F. Rebello; Otto Carlos M. B. Duarte,https://doi.org/10.1109/NOMS.2018.8406249,null,C,no_arxiv
2018,NOMS,"SFCPerf: An automatic performance evaluation framework for service function chaining.",Igor Jochem Sanz; Diogo Menezes Ferrazani Mattos; Otto Carlos Muniz Bandeira Duarte,https://doi.org/10.1109/NOMS.2018.8406237,null,C,no_arxiv
