2025,EJOR,"The Robust Bike sharing Rebalancing Problem: Formulations and a branch-and-cut algorithm.",Bruno Petrato Bruck; Walton Pereira Coutinho; Pedro Munari,https://doi.org/10.1016/j.ejor.2025.02.029,null,J,no_arxiv,0
2024,EJOR,"An efficient hybrid genetic algorithm for the traveling salesman problem with release dates.",Gabriel Soares; Teobaldo Bulhões; Bruno Petrato Bruck,https://doi.org/10.1016/j.ejor.2024.05.010,null,J,no_arxiv,0
