2023,Computers & Graphics,"Mitigating bias in facial analysis systems by incorporating label diversity.",Camila Kolling; Victor Araujo; Adriano Veloso; Soraia Raupp Musse,https://doi.org/10.1016/j.cag.2023.08.021,null,J,http://arxiv.org/abs/2204.06364v2,0
2021,ICWSM,"Assessing Media Bias in Cross-Linguistic and Cross-National Populations.",Allan Sales; Albin Zehe; Leandro Balby Marinho; Adriano Veloso; Andreas Hotho; Janna Omeliyanenko,https://ojs.aaai.org/index.php/ICWSM/article/view/18084,null,C,no_arxiv,0
